"ID","SO2_MAS+0","SO2_MAS+1","SO2_MAS+2","SO2_MAS+3","SO2_MAS+4","SO2_MAS+5","SO2_MAS+6","SO2_MAS+7","SO2_MAS+8","SO2_MAS+9","SO2_MAS+10","SO2_MAS+11"
1059,2,2,2,2,2,2,2,1,1,1,1,1
1060,2,2,2,2,2,2,1,1,1,1,1,2
1061,2,2,2,2,2,1,1,1,1,1,2,2
1062,2,2,2,2,1,1,1,1,1,2,2,1
1063,2,2,2,1,1,1,1,1,2,2,1,1
1064,2,2,1,1,1,1,1,2,2,1,1,1
1065,2,1,1,1,1,1,2,2,1,1,1,1
1066,1,1,1,1,1,2,2,1,1,1,1,1
1067,1,1,1,1,2,2,1,1,1,1,1,1
1068,1,1,1,2,2,1,1,1,1,1,1,2
1069,1,1,2,2,1,1,1,1,1,1,2,2
1070,1,2,2,1,1,1,1,1,1,2,2,1
1071,2,2,1,1,1,1,1,1,2,2,1,1
1072,2,1,1,1,1,1,1,2,2,1,1,1
1073,1,1,1,1,1,1,2,2,1,1,1,1
1074,1,1,1,1,1,2,2,1,1,1,1,2
1075,1,1,1,1,2,2,1,1,1,1,2,1
1076,1,1,1,2,2,1,1,1,1,2,1,1
1077,1,1,2,2,1,1,1,1,2,1,1,2
1078,1,2,2,1,1,1,1,2,1,1,2,2
1079,2,2,1,1,1,1,2,1,1,2,2,2
1080,2,1,1,1,1,2,1,1,2,2,2,2
1081,1,1,1,1,2,1,1,2,2,2,2,0
1082,1,1,1,2,1,1,2,2,2,2,0,0
1083,1,1,2,1,1,2,2,2,2,0,0,0
1084,1,2,1,1,2,2,2,2,0,0,0,0
1085,2,1,1,2,2,2,2,0,0,0,0,0
1086,1,1,2,2,2,2,0,0,0,0,0,0
1087,1,2,2,2,2,0,0,0,0,0,0,0
1088,2,2,2,2,0,0,0,0,0,0,0,1
1089,2,2,2,0,0,0,0,0,0,0,1,1
1090,2,2,0,0,0,0,0,0,0,1,1,1
1091,2,0,0,0,0,0,0,0,1,1,1,0
1092,0,0,0,0,0,0,0,1,1,1,0,0
1093,0,0,0,0,0,0,1,1,1,0,0,0
1094,0,0,0,0,0,1,1,1,0,0,0,0
1095,0,0,0,0,1,1,1,0,0,0,0,0
1096,0,0,0,1,1,1,0,0,0,0,0,0
1097,0,0,1,1,1,0,0,0,0,0,0,1
1098,0,1,1,1,0,0,0,0,0,0,1,2
1099,1,1,1,0,0,0,0,0,0,1,2,3
1100,1,1,0,0,0,0,0,0,1,2,3,3
1101,1,0,0,0,0,0,0,1,2,3,3,2
1102,0,0,0,0,0,0,1,2,3,3,2,1
1103,0,0,0,0,0,1,2,3,3,2,1,0
1104,0,0,0,0,1,2,3,3,2,1,0,0
1105,0,0,0,1,2,3,3,2,1,0,0,0
1106,0,0,1,2,3,3,2,1,0,0,0,0
1107,0,1,2,3,3,2,1,0,0,0,0,0
1108,1,2,3,3,2,1,0,0,0,0,0,0
1109,2,3,3,2,1,0,0,0,0,0,0,0
1110,3,3,2,1,0,0,0,0,0,0,0,0
1111,3,2,1,0,0,0,0,0,0,0,0,0
1112,2,1,0,0,0,0,0,0,0,0,0,0
1113,1,0,0,0,0,0,0,0,0,0,0,0
1114,0,0,0,0,0,0,0,0,0,0,0,0
1115,0,0,0,0,0,0,0,0,0,0,0,0
1116,0,0,0,0,0,0,0,0,0,0,0,0
1117,0,0,0,0,0,0,0,0,0,0,0,0
1118,0,0,0,0,0,0,0,0,0,0,0,0
1119,0,0,0,0,0,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0,0,0,0,0
1121,0,0,0,0,0,0,0,0,0,0,0,0
1122,0,0,0,0,0,0,0,0,0,0,0,0
1123,0,0,0,0,0,0,0,0,0,0,0,0
1124,0,0,0,0,0,0,0,0,0,0,0,0
1125,0,0,0,0,0,0,0,0,0,0,0,0
1126,0,0,0,0,0,0,0,0,0,0,0,0
1127,0,0,0,0,0,0,0,0,0,0,0,0
1128,0,0,0,0,0,0,0,0,0,0,0,0
1129,0,0,0,0,0,0,0,0,0,0,0,0
1130,0,0,0,0,0,0,0,0,0,0,0,0
1131,0,0,0,0,0,0,0,0,0,0,0,0
1132,0,0,0,0,0,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0,0,0,0,0,0
1134,0,0,0,0,0,0,0,0,0,0,0,0
1135,0,0,0,0,0,0,0,0,0,0,0,0
1136,0,0,0,0,0,0,0,0,0,0,0,0
1137,0,0,0,0,0,0,0,0,0,0,0,0
1138,0,0,0,0,0,0,0,0,0,0,0,0
1139,0,0,0,0,0,0,0,0,0,0,0,0
1140,0,0,0,0,0,0,0,0,0,0,0,0
1141,0,0,0,0,0,0,0,0,0,0,0,0
1142,0,0,0,0,0,0,0,0,0,0,0,0
1143,0,0,0,0,0,0,0,0,0,0,0,0
1144,0,0,0,0,0,0,0,0,0,0,0,0
1145,0,0,0,0,0,0,0,0,0,0,0,0
1146,0,0,0,0,0,0,0,0,0,0,0,0
1147,0,0,0,0,0,0,0,0,0,0,0,0
1148,0,0,0,0,0,0,0,0,0,0,0,0
1149,0,0,0,0,0,0,0,0,0,0,0,0
1150,0,0,0,0,0,0,0,0,0,0,0,0
1151,0,0,0,0,0,0,0,0,0,0,0,0
1152,0,0,0,0,0,0,0,0,0,0,0,0
1153,0,0,0,0,0,0,0,0,0,0,0,0
1154,0,0,0,0,0,0,0,0,0,0,0,0
1155,0,0,0,0,0,0,0,0,0,0,0,0
1156,0,0,0,0,0,0,0,0,0,0,0,0
1157,0,0,0,0,0,0,0,0,0,0,0,0
1158,0,0,0,0,0,0,0,0,0,0,0,0
1159,0,0,0,0,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0,0,0,0,0
1161,0,0,0,0,0,0,0,0,0,0,0,0
1162,0,0,0,0,0,0,0,0,0,0,0,0
1163,0,0,0,0,0,0,0,0,0,0,0,0
1164,0,0,0,0,0,0,0,0,0,0,0,0
1165,0,0,0,0,0,0,0,0,0,0,0,0
1166,0,0,0,0,0,0,0,0,0,0,0,0
1167,0,0,0,0,0,0,0,0,0,0,0,0
1168,0,0,0,0,0,0,0,0,0,0,0,0
1169,0,0,0,0,0,0,0,0,0,0,0,0
1170,0,0,0,0,0,0,0,0,0,0,0,0
1171,0,0,0,0,0,0,0,0,0,0,0,0
1172,0,0,0,0,0,0,0,0,0,0,0,0
1173,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,0,0,0,0,0,0,0,0,0,0,0
1175,0,0,0,0,0,0,0,0,0,0,0,0
1176,0,0,0,0,0,0,0,0,0,0,0,0
1177,0,0,0,0,0,0,0,0,0,0,0,0
1178,0,0,0,0,0,0,0,0,0,0,0,0
1179,0,0,0,0,0,0,0,0,0,0,0,0
1180,0,0,0,0,0,0,0,0,0,0,0,0
1181,0,0,0,0,0,0,0,0,0,0,0,0
1182,0,0,0,0,0,0,0,0,0,0,0,0
1183,0,0,0,0,0,0,0,0,0,0,0,0
1184,0,0,0,0,0,0,0,0,0,0,0,0
1185,0,0,0,0,0,0,0,0,0,0,0,0
1186,0,0,0,0,0,0,0,0,0,0,0,0
1187,0,0,0,0,0,0,0,0,0,0,0,0
1188,0,0,0,0,0,0,0,0,0,0,0,0
1189,0,0,0,0,0,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0,0,0,0,0,0
1191,0,0,0,0,0,0,0,0,0,0,0,0
1192,0,0,0,0,0,0,0,0,0,0,0,0
1193,0,0,0,0,0,0,0,0,0,0,0,0
1194,0,0,0,0,0,0,0,0,0,0,0,0
1195,0,0,0,0,0,0,0,0,0,0,0,0
1196,0,0,0,0,0,0,0,0,0,0,0,0
1197,0,0,0,0,0,0,0,0,0,0,0,0
1198,0,0,0,0,0,0,0,0,0,0,0,0
1199,0,0,0,0,0,0,0,0,0,0,0,0
1200,0,0,0,0,0,0,0,0,0,0,0,0
1201,0,0,0,0,0,0,0,0,0,0,0,0
1202,0,0,0,0,0,0,0,0,0,0,0,0
1203,0,0,0,0,0,0,0,0,0,0,0,0
1204,0,0,0,0,0,0,0,0,0,0,0,0
1205,0,0,0,0,0,0,0,0,0,0,0,0
1206,0,0,0,0,0,0,0,0,0,0,0,0
1207,0,0,0,0,0,0,0,0,0,0,0,0
1208,0,0,0,0,0,0,0,0,0,0,0,0
1209,0,0,0,0,0,0,0,0,0,0,0,0
1210,0,0,0,0,0,0,0,0,0,0,0,0
1211,0,0,0,0,0,0,0,0,0,0,0,0
1212,0,0,0,0,0,0,0,0,0,0,0,0
1213,0,0,0,0,0,0,0,0,0,0,0,0
1214,0,0,0,0,0,0,0,0,0,0,0,0
1215,0,0,0,0,0,0,0,0,0,0,0,0
1216,0,0,0,0,0,0,0,0,0,0,0,0
1217,0,0,0,0,0,0,0,0,0,0,0,0
1218,0,0,0,0,0,0,0,0,0,0,0,0
1219,0,0,0,0,0,0,0,0,0,0,0,0
1220,0,0,0,0,0,0,0,0,0,0,0,0
1221,0,0,0,0,0,0,0,0,0,0,0,0
1222,0,0,0,0,0,0,0,0,0,0,0,0
1223,0,0,0,0,0,0,0,0,0,0,0,0
1224,0,0,0,0,0,0,0,0,0,0,0,0
1225,0,0,0,0,0,0,0,0,0,0,0,0
1226,0,0,0,0,0,0,0,0,0,0,0,0
1227,0,0,0,0,0,0,0,0,0,0,0,0
1228,0,0,0,0,0,0,0,0,0,0,0,0
1229,0,0,0,0,0,0,0,0,0,0,0,0
1230,0,0,0,0,0,0,0,0,0,0,0,0
1231,0,0,0,0,0,0,0,0,0,0,0,0
1232,0,0,0,0,0,0,0,0,0,0,0,0
1233,0,0,0,0,0,0,0,0,0,0,0,0
1234,0,0,0,0,0,0,0,0,0,0,0,0
1235,0,0,0,0,0,0,0,0,0,0,0,0
1236,0,0,0,0,0,0,0,0,0,0,0,0
1237,0,0,0,0,0,0,0,0,0,0,0,0
1238,0,0,0,0,0,0,0,0,0,0,0,0
1239,0,0,0,0,0,0,0,0,0,0,0,0
1240,0,0,0,0,0,0,0,0,0,0,0,0
1241,0,0,0,0,0,0,0,0,0,0,0,0
1242,0,0,0,0,0,0,0,0,0,0,0,0
1243,0,0,0,0,0,0,0,0,0,0,0,0
1244,0,0,0,0,0,0,0,0,0,0,0,0
1245,0,0,0,0,0,0,0,0,0,0,0,0
1246,0,0,0,0,0,0,0,0,0,0,0,0
1247,0,0,0,0,0,0,0,0,0,0,0,0
1248,0,0,0,0,0,0,0,0,0,0,0,0
1249,0,0,0,0,0,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0,0,0,0,0,0
1251,0,0,0,0,0,0,0,0,0,0,0,0
1252,0,0,0,0,0,0,0,0,0,0,0,0
1253,0,0,0,0,0,0,0,0,0,0,0,0
1254,0,0,0,0,0,0,0,0,0,0,0,0
1255,0,0,0,0,0,0,0,0,0,0,0,0
1256,0,0,0,0,0,0,0,0,0,0,0,0
1257,0,0,0,0,0,0,0,0,0,0,0,0
1258,0,0,0,0,0,0,0,0,0,0,0,0
1259,0,0,0,0,0,0,0,0,0,0,0,0
1260,0,0,0,0,0,0,0,0,0,0,0,0
1261,0,0,0,0,0,0,0,0,0,0,0,0
1262,0,0,0,0,0,0,0,0,0,0,0,0
1263,0,0,0,0,0,0,0,0,0,0,0,0
1264,0,0,0,0,0,0,0,0,0,0,0,0
1265,0,0,0,0,0,0,0,0,0,0,0,0
1266,0,0,0,0,0,0,0,0,0,0,0,0
1267,0,0,0,0,0,0,0,0,0,0,0,0
1268,0,0,0,0,0,0,0,0,0,0,0,0
1269,0,0,0,0,0,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0,0,0,0,0,0
1271,0,0,0,0,0,0,0,0,0,0,0,0
1272,0,0,0,0,0,0,0,0,0,0,0,0
1273,0,0,0,0,0,0,0,0,0,0,0,0
1274,0,0,0,0,0,0,0,0,0,0,0,0
1275,0,0,0,0,0,0,0,0,0,0,0,0
1276,0,0,0,0,0,0,0,0,0,0,0,0
1277,0,0,0,0,0,0,0,0,0,0,0,0
1278,0,0,0,0,0,0,0,0,0,0,0,0
1279,0,0,0,0,0,0,0,0,0,0,0,0
1280,0,0,0,0,0,0,0,0,0,0,0,0
1281,0,0,0,0,0,0,0,0,0,0,0,0
1282,0,0,0,0,0,0,0,0,0,0,0,0
1283,0,0,0,0,0,0,0,0,0,0,0,0
1284,0,0,0,0,0,0,0,0,0,0,0,0
1285,0,0,0,0,0,0,0,0,0,0,0,0
1286,0,0,0,0,0,0,0,0,0,0,0,0
1287,0,0,0,0,0,0,0,0,0,0,0,0
1288,0,0,0,0,0,0,0,0,0,0,0,0
1289,0,0,0,0,0,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,0,0,0,0,0
1291,0,0,0,0,0,0,0,0,0,0,0,0
1292,0,0,0,0,0,0,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,0,0
1294,0,0,0,0,0,0,0,0,0,0,0,0
1295,0,0,0,0,0,0,0,0,0,0,0,0
1296,0,0,0,0,0,0,0,0,0,0,0,0
1297,0,0,0,0,0,0,0,0,0,0,0,0
1298,0,0,0,0,0,0,0,0,0,0,0,0
1299,0,0,0,0,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0,0,0,0,0
1301,0,0,0,0,0,0,0,0,0,0,0,0
1302,0,0,0,0,0,0,0,0,0,0,0,0
1303,0,0,0,0,0,0,0,0,0,0,0,0
1304,0,0,0,0,0,0,0,0,0,0,0,0
1305,0,0,0,0,0,0,0,0,0,0,0,0
1306,0,0,0,0,0,0,0,0,0,0,0,0
1307,0,0,0,0,0,0,0,0,0,0,0,0
1308,0,0,0,0,0,0,0,0,0,0,0,0
1309,0,0,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,0,0,0,0
1311,0,0,0,0,0,0,0,0,0,0,0,0
1312,0,0,0,0,0,0,0,0,0,0,0,0
1313,0,0,0,0,0,0,0,0,0,0,0,0
1314,0,0,0,0,0,0,0,0,0,0,0,0
1315,0,0,0,0,0,0,0,0,0,0,0,0
1316,0,0,0,0,0,0,0,0,0,0,0,0
1317,0,0,0,0,0,0,0,0,0,0,0,0
1318,0,0,0,0,0,0,0,0,0,0,0,0
1319,0,0,0,0,0,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0,0,0,0,0,0
1321,0,0,0,0,0,0,0,0,0,0,0,0
1322,0,0,0,0,0,0,0,0,0,0,0,0
1323,0,0,0,0,0,0,0,0,0,0,0,0
1324,0,0,0,0,0,0,0,0,0,0,0,0
1325,0,0,0,0,0,0,0,0,0,0,0,0
1326,0,0,0,0,0,0,0,0,0,0,0,0
1327,0,0,0,0,0,0,0,0,0,0,0,0
1328,0,0,0,0,0,0,0,0,0,0,0,0
1329,0,0,0,0,0,0,0,0,0,0,0,0
1330,0,0,0,0,0,0,0,0,0,0,0,0
1331,0,0,0,0,0,0,0,0,0,0,0,0
1332,0,0,0,0,0,0,0,0,0,0,0,0
1333,0,0,0,0,0,0,0,0,0,0,0,0
1334,0,0,0,0,0,0,0,0,0,0,0,0
1335,0,0,0,0,0,0,0,0,0,0,0,0
1336,0,0,0,0,0,0,0,0,0,0,0,0
1337,0,0,0,0,0,0,0,0,0,0,0,0
1338,0,0,0,0,0,0,0,0,0,0,0,0
1339,0,0,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0,0,0
1341,0,0,0,0,0,0,0,0,0,0,0,0
1342,0,0,0,0,0,0,0,0,0,0,0,0
1343,0,0,0,0,0,0,0,0,0,0,0,0
1344,0,0,0,0,0,0,0,0,0,0,0,0
1345,0,0,0,0,0,0,0,0,0,0,0,0
1346,0,0,0,0,0,0,0,0,0,0,0,0
1347,0,0,0,0,0,0,0,0,0,0,0,0
1348,0,0,0,0,0,0,0,0,0,0,0,0
1349,0,0,0,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0,0,0,0,0
1351,0,0,0,0,0,0,0,0,0,0,0,0
1352,0,0,0,0,0,0,0,0,0,0,0,0
1353,0,0,0,0,0,0,0,0,0,0,0,0
1354,0,0,0,0,0,0,0,0,0,0,0,0
1355,0,0,0,0,0,0,0,0,0,0,0,0
1356,0,0,0,0,0,0,0,0,0,0,0,0
1357,0,0,0,0,0,0,0,0,0,0,0,0
1358,0,0,0,0,0,0,0,0,0,0,0,0
1359,0,0,0,0,0,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0,0,0,0,0,0
1361,0,0,0,0,0,0,0,0,0,0,0,0
1362,0,0,0,0,0,0,0,0,0,0,0,0
1363,0,0,0,0,0,0,0,0,0,0,0,0
1364,0,0,0,0,0,0,0,0,0,0,0,0
1365,0,0,0,0,0,0,0,0,0,0,0,0
1366,0,0,0,0,0,0,0,0,0,0,0,0
1367,0,0,0,0,0,0,0,0,0,0,0,0
1368,0,0,0,0,0,0,0,0,0,0,0,0
1369,0,0,0,0,0,0,0,0,0,0,0,0
1370,0,0,0,0,0,0,0,0,0,0,0,0
1371,0,0,0,0,0,0,0,0,0,0,0,0
1372,0,0,0,0,0,0,0,0,0,0,0,0
1373,0,0,0,0,0,0,0,0,0,0,0,0
1374,0,0,0,0,0,0,0,0,0,0,0,0
1375,0,0,0,0,0,0,0,0,0,0,0,0
1376,0,0,0,0,0,0,0,0,0,0,0,0
1377,0,0,0,0,0,0,0,0,0,0,0,0
1378,0,0,0,0,0,0,0,0,0,0,0,0
1379,0,0,0,0,0,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0,0,0,0,0
1381,0,0,0,0,0,0,0,0,0,0,0,0
1382,0,0,0,0,0,0,0,0,0,0,0,0
1383,0,0,0,0,0,0,0,0,0,0,0,0
1384,0,0,0,0,0,0,0,0,0,0,0,0
1385,0,0,0,0,0,0,0,0,0,0,0,0
1386,0,0,0,0,0,0,0,0,0,0,0,0
1387,0,0,0,0,0,0,0,0,0,0,0,1
1388,0,0,0,0,0,0,0,0,0,0,1,1
1389,0,0,0,0,0,0,0,0,0,1,1,0
1390,0,0,0,0,0,0,0,0,1,1,0,1
1391,0,0,0,0,0,0,0,1,1,0,1,1
1392,0,0,0,0,0,0,1,1,0,1,1,0
1393,0,0,0,0,0,1,1,0,1,1,0,0
1394,0,0,0,0,1,1,0,1,1,0,0,0
1395,0,0,0,1,1,0,1,1,0,0,0,0
1396,0,0,1,1,0,1,1,0,0,0,0,0
1397,0,1,1,0,1,1,0,0,0,0,0,0
1398,1,1,0,1,1,0,0,0,0,0,0,0
1399,1,0,1,1,0,0,0,0,0,0,0,0
1400,0,1,1,0,0,0,0,0,0,0,0,0
1401,1,1,0,0,0,0,0,0,0,0,0,0
1402,1,0,0,0,0,0,0,0,0,0,0,0
1403,0,0,0,0,0,0,0,0,0,0,0,0
1404,0,0,0,0,0,0,0,0,0,0,0,0
1405,0,0,0,0,0,0,0,0,0,0,0,0
1406,0,0,0,0,0,0,0,0,0,0,0,0
1407,0,0,0,0,0,0,0,0,0,0,0,0
1408,0,0,0,0,0,0,0,0,0,0,0,0
1409,0,0,0,0,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0,0,0
1411,0,0,0,0,0,0,0,0,0,0,0,1
1412,0,0,0,0,0,0,0,0,0,0,1,2
1413,0,0,0,0,0,0,0,0,0,1,2,2
1414,0,0,0,0,0,0,0,0,1,2,2,2
1415,0,0,0,0,0,0,0,1,2,2,2,1
1416,0,0,0,0,0,0,1,2,2,2,1,1
1417,0,0,0,0,0,1,2,2,2,1,1,1
1418,0,0,0,0,1,2,2,2,1,1,1,1
1419,0,0,0,1,2,2,2,1,1,1,1,1
1420,0,0,1,2,2,2,1,1,1,1,1,1
1421,0,1,2,2,2,1,1,1,1,1,1,0
1422,1,2,2,2,1,1,1,1,1,1,0,0
1423,2,2,2,1,1,1,1,1,1,0,0,0
1424,2,2,1,1,1,1,1,1,0,0,0,0
1425,2,1,1,1,1,1,1,0,0,0,0,0
1426,1,1,1,1,1,1,0,0,0,0,0,0
1427,1,1,1,1,1,0,0,0,0,0,0,0
1428,1,1,1,1,0,0,0,0,0,0,0,0
1429,1,1,1,0,0,0,0,0,0,0,0,0
1430,1,1,0,0,0,0,0,0,0,0,0,0
1431,1,0,0,0,0,0,0,0,0,0,0,0
1432,0,0,0,0,0,0,0,0,0,0,0,1
1433,0,0,0,0,0,0,0,0,0,0,1,2
1434,0,0,0,0,0,0,0,0,0,1,2,3
1435,0,0,0,0,0,0,0,0,1,2,3,3
1436,0,0,0,0,0,0,0,1,2,3,3,4
1437,0,0,0,0,0,0,1,2,3,3,4,5
1438,0,0,0,0,0,1,2,3,3,4,5,7
1439,0,0,0,0,1,2,3,3,4,5,7,7
1440,0,0,0,1,2,3,3,4,5,7,7,6
1441,0,0,1,2,3,3,4,5,7,7,6,5
1442,0,1,2,3,3,4,5,7,7,6,5,7
1443,1,2,3,3,4,5,7,7,6,5,7,6
1444,2,3,3,4,5,7,7,6,5,7,6,4
1445,3,3,4,5,7,7,6,5,7,6,4,4
1446,3,4,5,7,7,6,5,7,6,4,4,3
1447,4,5,7,7,6,5,7,6,4,4,3,3
1448,5,7,7,6,5,7,6,4,4,3,3,3
1449,7,7,6,5,7,6,4,4,3,3,3,3
1450,7,6,5,7,6,4,4,3,3,3,3,3
1451,6,5,7,6,4,4,3,3,3,3,3,3
1452,5,7,6,4,4,3,3,3,3,3,3,3
1453,7,6,4,4,3,3,3,3,3,3,3,0
1454,6,4,4,3,3,3,3,3,3,3,0,0
1455,4,4,3,3,3,3,3,3,3,0,0,0
1456,4,3,3,3,3,3,3,3,0,0,0,0
1457,3,3,3,3,3,3,3,0,0,0,0,0
1458,3,3,3,3,3,3,0,0,0,0,0,0
1459,3,3,3,3,3,0,0,0,0,0,0,0
1460,3,3,3,3,0,0,0,0,0,0,0,0
1461,3,3,3,0,0,0,0,0,0,0,0,0
1462,3,3,0,0,0,0,0,0,0,0,0,0
1463,3,0,0,0,0,0,0,0,0,0,0,0
1464,0,0,0,0,0,0,0,0,0,0,0,0
1465,0,0,0,0,0,0,0,0,0,0,0,0
1466,0,0,0,0,0,0,0,0,0,0,0,0
1467,0,0,0,0,0,0,0,0,0,0,0,0
1468,0,0,0,0,0,0,0,0,0,0,0,0
1469,0,0,0,0,0,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0,0,0,0,0
1471,0,0,0,0,0,0,0,0,0,0,0,0
1472,0,0,0,0,0,0,0,0,0,0,0,0
1473,0,0,0,0,0,0,0,0,0,0,0,0
1474,0,0,0,0,0,0,0,0,0,0,0,0
1475,0,0,0,0,0,0,0,0,0,0,0,0
1476,0,0,0,0,0,0,0,0,0,0,0,0
1477,0,0,0,0,0,0,0,0,0,0,0,7
1478,0,0,0,0,0,0,0,0,0,0,7,6
1479,0,0,0,0,0,0,0,0,0,7,6,5
1480,0,0,0,0,0,0,0,0,7,6,5,5
1481,0,0,0,0,0,0,0,7,6,5,5,5
1482,0,0,0,0,0,0,7,6,5,5,5,6
1483,0,0,0,0,0,7,6,5,5,5,6,5
1484,0,0,0,0,7,6,5,5,5,6,5,5
1485,0,0,0,7,6,5,5,5,6,5,5,5
1486,0,0,7,6,5,5,5,6,5,5,5,4
1487,0,7,6,5,5,5,6,5,5,5,4,3
1488,7,6,5,5,5,6,5,5,5,4,3,3
1489,6,5,5,5,6,5,5,5,4,3,3,3
1490,5,5,5,6,5,5,5,4,3,3,3,3
1491,5,5,6,5,5,5,4,3,3,3,3,2
1492,5,6,5,5,5,4,3,3,3,3,2,2
1493,6,5,5,5,4,3,3,3,3,2,2,2
1494,5,5,5,4,3,3,3,3,2,2,2,1
1495,5,5,4,3,3,3,3,2,2,2,1,1
1496,5,4,3,3,3,3,2,2,2,1,1,1
1497,4,3,3,3,3,2,2,2,1,1,1,1
1498,3,3,3,3,2,2,2,1,1,1,1,1
1499,3,3,3,2,2,2,1,1,1,1,1,0
1500,3,3,2,2,2,1,1,1,1,1,0,0
1501,3,2,2,2,1,1,1,1,1,0,0,0
1502,2,2,2,1,1,1,1,1,0,0,0,0
1503,2,2,1,1,1,1,1,0,0,0,0,0
1504,2,1,1,1,1,1,0,0,0,0,0,0
1505,1,1,1,1,1,0,0,0,0,0,0,0
1506,1,1,1,1,0,0,0,0,0,0,0,0
1507,1,1,1,0,0,0,0,0,0,0,0,0
1508,1,1,0,0,0,0,0,0,0,0,0,0
1509,1,0,0,0,0,0,0,0,0,0,0,0
1510,0,0,0,0,0,0,0,0,0,0,0,0
1511,0,0,0,0,0,0,0,0,0,0,0,1
1512,0,0,0,0,0,0,0,0,0,0,1,1
1513,0,0,0,0,0,0,0,0,0,1,1,1
1514,0,0,0,0,0,0,0,0,1,1,1,1
1515,0,0,0,0,0,0,0,1,1,1,1,1
1516,0,0,0,0,0,0,1,1,1,1,1,1
1517,0,0,0,0,0,1,1,1,1,1,1,1
1518,0,0,0,0,1,1,1,1,1,1,1,0
1519,0,0,0,1,1,1,1,1,1,1,0,0
1520,0,0,1,1,1,1,1,1,1,0,0,0
1521,0,1,1,1,1,1,1,1,0,0,0,0
1522,1,1,1,1,1,1,1,0,0,0,0,0
1523,1,1,1,1,1,1,0,0,0,0,0,0
1524,1,1,1,1,1,0,0,0,0,0,0,0
1525,1,1,1,1,0,0,0,0,0,0,0,0
1526,1,1,1,0,0,0,0,0,0,0,0,0
1527,1,1,0,0,0,0,0,0,0,0,0,0
1528,1,0,0,0,0,0,0,0,0,0,0,0
1529,0,0,0,0,0,0,0,0,0,0,0,0
1530,0,0,0,0,0,0,0,0,0,0,0,0
1531,0,0,0,0,0,0,0,0,0,0,0,0
1532,0,0,0,0,0,0,0,0,0,0,0,0
1533,0,0,0,0,0,0,0,0,0,0,0,0
1534,0,0,0,0,0,0,0,0,0,0,0,0
1535,0,0,0,0,0,0,0,0,0,0,0,0
1536,0,0,0,0,0,0,0,0,0,0,0,0
1537,0,0,0,0,0,0,0,0,0,0,0,0
1538,0,0,0,0,0,0,0,0,0,0,0,0
1539,0,0,0,0,0,0,0,0,0,0,0,0
1540,0,0,0,0,0,0,0,0,0,0,0,0
1541,0,0,0,0,0,0,0,0,0,0,0,0
1542,0,0,0,0,0,0,0,0,0,0,0,0
1543,0,0,0,0,0,0,0,0,0,0,0,0
1544,0,0,0,0,0,0,0,0,0,0,0,0
1545,0,0,0,0,0,0,0,0,0,0,0,0
1546,0,0,0,0,0,0,0,0,0,0,0,0
1547,0,0,0,0,0,0,0,0,0,0,0,0
1548,0,0,0,0,0,0,0,0,0,0,0,0
1549,0,0,0,0,0,0,0,0,0,0,0,0
1550,0,0,0,0,0,0,0,0,0,0,0,0
1551,0,0,0,0,0,0,0,0,0,0,0,0
1552,0,0,0,0,0,0,0,0,0,0,0,0
1553,0,0,0,0,0,0,0,0,0,0,0,0
1554,0,0,0,0,0,0,0,0,0,0,0,0
1555,0,0,0,0,0,0,0,0,0,0,0,0
1556,0,0,0,0,0,0,0,0,0,0,0,0
1557,0,0,0,0,0,0,0,0,0,0,0,0
1558,0,0,0,0,0,0,0,0,0,0,0,0
1559,0,0,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0,0,0
1561,0,0,0,0,0,0,0,0,0,0,0,0
1562,0,0,0,0,0,0,0,0,0,0,0,0
1563,0,0,0,0,0,0,0,0,0,0,0,0
1564,0,0,0,0,0,0,0,0,0,0,0,0
1565,0,0,0,0,0,0,0,0,0,0,0,0
1566,0,0,0,0,0,0,0,0,0,0,0,0
1567,0,0,0,0,0,0,0,0,0,0,0,0
1568,0,0,0,0,0,0,0,0,0,0,0,0
1569,0,0,0,0,0,0,0,0,0,0,0,0
1570,0,0,0,0,0,0,0,0,0,0,0,0
1571,0,0,0,0,0,0,0,0,0,0,0,0
